time,BTC_drr,ETH_drr,BNB_drr,XRP_drr,ADA_drr,total_drr,asset,max_asset,dd,mdd
2020-10-29 09:00:00,1.0,1.0,1.0,0.9865924092409242,1.0,0.9973184818481847,3.900118045130459,4.191140938653464,-0.06943762993961866,-0.15692591248636978
2020-10-30 09:00:00,1.0,0.9938676778242679,1.0300431442702307,0.9981155778894472,0.9894996249866066,1.0023052049941106,3.9091086167257143,4.191140938653464,-0.06729249291682415,-0.15692591248636978
2020-10-31 09:00:00,0.9965142284761832,0.9853708309419041,1.0,1.0,1.0,0.9963770118836175,3.8949459626616685,4.191140938653464,-0.07067168113104727,-0.15692591248636978
2020-11-01 09:00:00,1.0,1.0090012205044752,0.9841080929711565,0.9858215179316097,1.0,0.9957861662814483,3.878533308032268,4.191140938653464,-0.07458771613670212,-0.15692591248636978
2020-11-02 09:00:00,1.005134211781805,0.9490266012780503,0.9798988008594997,0.9785478547854786,1.0306233062330623,0.9886461549875791,3.834497041977358,4.191140938653464,-0.08509470378027639,-0.15692591248636978
2020-11-03 09:00:00,1.011592513671949,1.0,1.006659721705484,0.956766917293233,0.9397583921317085,0.9829555089604748,3.769139991504289,4.191140938653464,-0.10068879890370763,-0.15692591248636978
2020-11-04 09:00:00,1.0,0.9490772128060264,1.0,1.0,1.0,0.9898154425612052,3.7307529687659553,4.191140938653464,-0.10984788548662427,-0.15692591248636978
2020-11-05 09:00:00,1.0744183900065571,0.9941609666579279,1.0086598988465598,1.0,0.9513690232938293,1.005721655760975,3.7520990529824694,4.191140938653464,-0.10475474151247488,-0.15692591248636978
2020-11-06 09:00:00,1.0,1.058689802356871,1.0244186251520655,1.0310756972111552,1.0849731663685152,1.0398314582177215,3.901550629640093,4.191140938653464,-0.06909581740441573,-0.15692591248636978
2020-11-07 09:00:00,1.024487430806363,1.0,1.0125593781488413,1.0,1.0,1.007409361791041,3.93045862980116,4.191140938653464,-0.062198411522771835,-0.15692591248636978
2020-11-08 09:00:00,0.9959366208107063,0.9914751667902151,1.0,1.0,1.0,0.9974823575201842,3.920563140189614,4.191140938653464,-0.06455946063956075,-0.15692591248636978
2020-11-09 09:00:00,1.0,1.0,0.9890925266903915,0.9924212205823696,1.0,0.9963027494545521,3.906067835981085,4.191140938653464,-0.0680180186839453,-0.15692591248636978
2020-11-10 09:00:00,1.0,1.0,1.0,0.9927776693343745,0.9713473616650622,0.9928250061998873,3.878041823475101,4.191140938653464,-0.07470498362170475,-0.15692591248636978
2020-11-11 09:00:00,1.0125175324505615,1.0093781655393261,0.9934666190646196,1.0,0.9748092304863473,0.998034309508171,3.8704187935357806,4.191140938653464,-0.07652382723753637,-0.15692591248636978
2020-11-12 09:00:00,1.0147155059290298,1.0,0.9965899249422633,1.0,1.0,1.0022610861742587,3.879170143958435,4.191140938653464,-0.07443576803104579,-0.15692591248636978
2020-11-13 09:00:00,1.0,1.0089724056204503,1.0,1.031183420491962,0.9981718464351006,1.0076655345095027,3.908906056565181,4.191140938653464,-0.06734082347012649,-0.15692591248636978
2020-11-14 09:00:00,1.0,1.0,0.9926333857817194,0.9844065309117594,1.0,0.9954079833386957,3.8909562948259606,4.191140938653464,-0.07162360994806993,-0.15692591248636978
2020-11-15 09:00:00,1.0,0.9995425740806854,0.995141071493082,0.9761388286334056,1.0065154680194968,0.9954675884453339,3.8733208795565908,4.191140938653464,-0.07583139382542048,-0.15692591248636978
2020-11-16 09:00:00,1.0345867073473183,1.0024587132008964,1.0,1.0439659851637415,1.0,1.0162022811423914,3.9360775134018615,4.191140938653464,-0.060857754245207896,-0.15692591248636978
